MSA,Violent Crime,Murder,Murder Rate,Population 2019 (DO NOT USE),Population 2010 (DO NOT USE),Population 10 year CAGR,Median income (dollars),Mean income (dollars),City,State,Population,Density,Zip Code,lat_x,lon,% Sale Price Change Since Feb,Avg Sale Price Last 12M,Sale Price Last,Sale Pr CAGR GFC,Sale Pr Standard Deviation,Unnamed: 0,Unnamed: 1,1 Year Avg Return,3 Year Avg Return,5 Year Avg Return,lat_y,lng,population,firstzip,% Rent Change Since Feb,2019 Annualized Rent,Avg Monthly Rent 2019,Avg Monthly Rent Last 12M,Last 12M Annualized Rent,Monthly Rent Last,Rent CAGR since 2014-01,Rent Standard Deviation,Affordability Rent/Median Inc,Affordability Rent/Avg Inc,Capitalization Rate Last
"Greeneville, TN",,,,,,,44722.0,60317.0,Greeneville,TN,23683.0,338.0,37745,36.168,-82.8197,0.04537065094625503,109643.5,113844.0,0.04427507065978609,0.0183369346468031,Greeneville,TN,0.029302598088128295,0.0315962888382999,0.03263878744049276,36.168,-82.8197,23683.0,37745.0,,,,,,,,,,,
"Greenwood, SC",,,,,,,42148.0,60025.0,Greenwood,SC,42429.0,553.0,29649,34.1945,-82.1542,0.012193971616001331,117014.41666666667,118037.0,0.03986484000232049,0.014493191075697501,Greenwood,SC,0.03397828495628952,0.03620191732972988,0.03745820270496947,34.1945,-82.1542,42429.0,29649.0,,,,,,,,,,,
"Heber, UT",,,,,,,99265.0,155265.0,Heber,UT,25877.0,743.0,84032,40.5068,-111.3984,0.02928699187476047,506302.8333333333,518492.0,0.06796671585222436,0.022554914812937796,Heber,UT,0.0413025425527469,0.04411508169605538,0.04514319128467181,40.5068,-111.3984,25877.0,84032.0,,,,,,,,,,,
"Helena, MT",,,,,,,68095.0,87622.0,Helena,MT,52936.0,760.0,59601,46.5965,-112.0202,0.02761118183489475,289457.0833333333,296249.0,0.043478180826421076,0.011910584316912576,Helena,MT,0.0340040645321964,0.0359166998588023,0.036735125362840286,46.5965,-112.0202,52936.0,59601.0,,,,,,,,,,,
"Hermiston, OR",,,,,,,60870.0,76710.0,Hermiston,OR,29512.0,838.0,97838,45.8323,-119.2858,0.04009501556875761,207272.25,214115.0,0.07656275728776274,0.020702503064514342,,,,,,,,,,,,,,,,,,,,
"Hilo, HI",,,,,,,67075.0,88393.0,Hilo,HI,46284.0,334.0,96720,19.6886,-155.0864,0.02738660276999627,373759.5833333333,380319.0,0.06339254377297832,0.030007810268271692,Hilo,HI,0.03652934683016973,0.03912063536307997,0.04034544731125367,19.6886,-155.0864,46284.0,96720.0,,,,,,,,,,,
"Hobbs, NM",,,,,,,68457.0,78848.0,Hobbs,NM,42095.0,572.0,88240,32.7282,-103.16,0.029492218388852187,171691.16666666666,175758.0,0.05389406818332754,0.023419075639234888,Hobbs,NM,0.026562989710708033,0.028114994371767118,0.029102352506732213,32.7282,-103.16,42095.0,88240.0,,,,,,,,,,,
"Holland, MI",,,,,,,66278.0,78236.0,Holland,MI,100432.0,768.0,49423,42.7677,-86.0985,0.053819575560758226,214629.83333333334,223258.0,0.06061738540312067,0.017372806548043407,Holland,MI,0.02827637807415173,0.029760073568023238,0.030474573809311963,42.7677,-86.0985,100432.0,49423.0,,,,,,,,,,,
"Huntsville, TX",,,,,,,47170.0,61332.0,Huntsville,TX,40466.0,454.0,77340,30.705,-95.5544,0.00664879172645616,174974.83333333334,176082.0,0.05163543698810291,0.009235701179844938,Huntsville,TX,0.035370812135538936,0.03746332396105845,0.03868887673868193,30.705,-95.5544,40466.0,77340.0,,,,,,,,,,,
"Hutchinson, KS",,,,,,,53584.0,67500.0,Hutchinson,KS,42531.0,634.0,67502,38.0671,-97.9081,0.004144435514326306,103300.58333333333,103699.0,0.019841439656353543,0.00962507524664538,Hutchinson,KS,0.010332832878106045,0.011360367864775343,0.011689113608061241,38.0671,-97.9081,42531.0,67502.0,,,,,,,,,,,
"Indiana, PA",,,,,,,51914.0,69974.0,Indiana,PA,27142.0,2889.0,15701,40.622,-79.1552,0.004784095402771138,129261.25,129586.0,0.02834831228086876,0.012179385902004642,Indiana,PA,0.024008415665977,0.025244472342148102,0.025653694388311887,40.622,-79.1552,27142.0,15701.0,,,,,,,,,,,
"Jamestown, NY",,,,,,,50272.0,65136.0,Jamestown,NY,40493.0,1255.0,14701,42.0975,-79.2366,0.05274147471123647,106258.91666666667,110920.0,0.022939045436974892,0.014101188963481677,Jamestown,NY,0.025867569879745256,0.02716644712489336,0.027904713797000102,42.0975,-79.2366,40493.0,14701.0,,,,,,,,,,,
"Jefferson, GA",,,,,,,65063.0,84923.0,Jefferson,GA,13322.0,206.0,30549,34.1373,-83.6021,0.04852221445369609,238940.08333333334,247446.0,0.07245552597069138,0.019612389307501296,Jefferson,GA,0.0363111390950257,0.037968415590030835,0.03923997342662955,34.1373,-83.6021,13322.0,30549.0,,,,,,,,,,,
"Kalispell, MT",,,,,,,62588.0,78594.0,Kalispell,MT,39182.0,789.0,59901,48.2156,-114.3262,0.05546803523189281,373428.25,389930.0,0.07423473785345536,0.024430617632341105,Kalispell,MT,0.030462483095332837,0.032754691212455216,0.03359081494612681,48.2156,-114.3262,39182.0,59901.0,,,,,,,,,,,
"Kapaa, HI",,,,,,,81971.0,100559.0,Kapaa,HI,10544.0,405.0,96746,22.091,-159.352,0.04390522418650655,623159.8333333334,641747.0,0.04016354602982464,0.0239150192965901,Kapaa,HI,0.03718968291082647,0.03944500905907322,0.04063158327890193,22.090999999999998,-159.352,10544.0,96746.0,,,,,,,,,,,
"Keene, NH",,,,,,,66088.0,80523.0,Keene,NH,21911.0,237.0,03431,42.9494,-72.2997,0.024124798524174818,211228.33333333334,215397.0,0.03241076426788836,0.019600911977712222,Keene,NH,0.03822460493817514,0.040329860246052014,0.04148804926610072,42.9494,-72.2997,21911.0,3431.0,,,,,,,,,,,
"Key West, FL",,,,,,,68589.0,106365.0,Key West,FL,31401.0,1665.0,33040,24.5637,-81.7768,0.02286762716450208,595241.25,604883.0,0.03938758538215947,0.015102479149745896,Key West,FL,0.03649841008403865,0.0382692664383073,0.039592254165667466,24.5637,-81.7768,31401.0,33040.0,,,,,,,,,,,
"Klamath Falls, OR",,,,,,,56348.0,68806.0,Klamath Falls,OR,43246.0,419.0,97603,42.2191,-121.7754,0.06204335786141546,194290.25,203650.0,0.07307806978716247,0.007038071286365804,Klamath Falls,OR,0.06670199551448519,0.07103822109112512,0.07322286138952673,42.2191,-121.7754,43246.0,97603.0,,,,,,,,,,,
"LaGrange, GA",,,,,,,46217.0,60558.0,LaGrange,GA,35721.0,277.0,30240,33.0274,-85.0384,-0.021670688635673563,124776.58333333333,122434.0,0.04732151062529377,0.015952713128527404,LaGrange,GA,0.022378911552825675,0.02368192078065534,0.024351620755813208,33.0274,-85.0384,35721.0,30240.0,,,,,,,,,,,
"Lake City, FL",,,,,,,47094.0,62768.0,Lake City,FL,26271.0,402.0,32055,30.1901,-82.647,0.06721198716046728,150313.08333333334,158259.0,0.07493748115271481,0.02734199986885625,Lake City,FL,0.04943066872943192,0.05308222474296165,0.0543239073194024,30.1901,-82.647,26271.0,32055.0,,,,,,,,,,,
"Laurel, MS",,,,,,,39213.0,57234.0,Laurel,MS,25844.0,436.0,39440,31.6956,-89.1448,0.0014105077828017176,99852.41666666667,100105.0,0.02665303209428571,0.007573671259306932,Laurel,MS,0.007650254498876573,0.008506345756706946,0.008830526324903332,31.6956,-89.1448,25844.0,39440.0,,,,,,,,,,,
"Lebanon, NH",,,,,,,61321.0,84747.0,Lebanon,NH,26666.0,130.0,03784,43.6353,-72.2531,,,,,,,,,,,,,,,,,,,,,,,,,
"London, KY",,,,,,,37029.0,54899.0,London,KY,37714.0,269.0,40744,37.1175,-84.0767,-0.015440026539026541,104578.08333333333,103876.0,0.030798020125801573,0.01048221692457187,London,KY,0.031092007962084226,0.03294969687369398,0.033791820153752816,37.1175,-84.0767,37714.0,40744.0,,,,,,,,,,,
"Lufkin, TX",,,,,,,53320.0,63188.0,Lufkin,TX,44867.0,395.0,75904,31.3217,-94.7277,0.003653525367183441,122777.91666666667,123344.0,0.05468946662071672,0.009428527849759933,Lufkin,TX,0.03217540519421469,0.034268661875888506,0.03515802100832865,31.3217,-94.7277,44867.0,75904.0,,,,,,,,,,,
"Lumberton, NC",,,,,,,35035.0,48129.0,Lumberton,NC,28279.0,446.0,28358,34.6312,-79.0186,0.02263039199071848,77063.33333333333,78447.0,0.04142253992184819,0.005182060913414007,Lumberton,NC,0.03791577492122089,0.04026387481880067,0.04145452976482256,34.6312,-79.0186,28279.0,28358.0,,,,,,,,,,,
"Manitowoc, WI",,,,,,,60785.0,74016.0,Manitowoc,WI,44770.0,707.0,54220,44.0991,-87.6811,0.04830801848508437,121766.16666666667,126579.0,0.04479084458177707,0.011266026375756143,Manitowoc,WI,0.02508609365671366,0.026685883422655318,0.02752033215309435,44.0991,-87.6811,44770.0,54220.0,,,,,,,,,,,
"Marinette, WI",,,,,,,51101.0,67567.0,Marinette,WI,18671.0,580.0,54143,45.087,-87.6328,0.01021794159412237,97215.5,98175.0,0.030713563997947668,0.017893658423562053,Marinette,WI,0.02677027642313168,0.0284129342892816,0.02956942094910353,45.086999999999996,-87.6328,18671.0,54143.0,,,,,,,,,,,
"Marion, IN",,,,,,,47206.0,60754.0,Marion,IN,40588.0,691.0,46953,40.5496,-85.66,0.011859331885164082,85179.16666666667,86175.0,0.0348573832970438,0.014796997288110725,Marion,IN,0.006882732122383217,0.007634701980442359,0.0076414723493034575,40.5496,-85.66,40588.0,46953.0,,,,,,,,,,,
"Marion, OH",,,,,,,50608.0,75598.0,Marion,OH,45181.0,1175.0,43302,40.5933,-83.1237,0.0065186511256833946,103139.58333333333,103452.0,0.03606873501168728,0.011636727077750632,Marion,OH,0.011322453368949105,0.012418409686544727,0.012409111507770687,40.5933,-83.1237,45181.0,43302.0,,,,,,,,,,,
"Marquette, MI",,,,,,,55148.0,68330.0,Marquette,MI,26491.0,715.0,49855,46.544,-87.4082,0.0037891156881710852,162301.75,162922.0,0.0407443573702162,0.010955285646825887,Marquette,MI,0.03460489849764081,0.036889357988933565,0.0380389805350454,46.544,-87.4082,26491.0,49855.0,,,,,,,,,,,
"Martinsville, VA",,,,,,,38105.0,53953.0,Martinsville,VA,31871.0,442.0,24112,36.6827,-79.8636,-0.00015747459208026449,82591.25,82540.0,0.02134812520725249,0.01718883630245701,Martinsville,VA,0.0212821557892664,0.022995968105537168,0.023627409202245486,36.6827,-79.8636,31871.0,24112.0,,,,,,,,,,,
"Meadville, PA",,,,,,,49428.0,63237.0,Meadville,PA,22580.0,1117.0,16335,41.6476,-80.1468,0.01806631966537675,96253.16666666667,97601.0,0.03269628383646905,0.01540092927126273,Meadville,PA,0.0281242488309279,0.03017318389206869,0.03114734395392427,41.6476,-80.1468,22580.0,16335.0,,,,,,,,,,,
"Meridian, MS",,,,,,,36225.0,59158.0,Meridian,MS,36686.0,261.0,39307,32.3846,-88.6896,-0.03334460601961442,102310.58333333333,100044.0,0.0285282595163876,0.013113573029839738,Meridian,MS,0.024122983459434755,0.024903965139152277,0.025287948432345164,32.3846,-88.6896,36686.0,39307.0,,,,,,,,,,,
"Minot, ND",,,,,,,71343.0,85724.0,Minot,ND,49425.0,671.0,58707,48.2375,-101.2781,-0.019450468680525912,218378.41666666666,216119.0,0.042284423351069966,0.013425601032208662,Minot,ND,0.038950794408359364,0.0410127781387315,0.04229079222602072,48.2375,-101.2781,49425.0,58707.0,,,,,,,,,,,
"Morehead City, NC",,,,,,,60186.0,81705.0,Morehead City,NC,49760.0,504.0,28557,34.7308,-76.7387,0.024087552082401986,280471.6666666667,286340.0,0.031016369183393344,0.02253154155446586,Morehead City,NC,0.0293385089444389,0.030623881487088944,0.032428706544119563,34.7308,-76.7387,49760.0,28557.0,,,,,,,,,,,
"Moses Lake, WA",,,,,,,56997.0,72406.0,Moses Lake,WA,39002.0,519.0,98837,47.128,-119.2761,0.06806478969587082,215893.0,227956.0,0.07386201006422621,0.022169455259800408,Moses Lake,WA,0.038799274466755566,0.04157304726932098,0.04255448925118177,47.128,-119.2761,39002.0,98837.0,,,,,,,,,,,
"Mount Airy, NC",,,,,,,49250.0,61869.0,Mount Airy,NC,19119.0,337.0,27030,36.5083,-80.6154,0.007552939028842687,131777.75,132465.0,0.03644129018741271,0.012667629835860542,Mount Airy,NC,0.017984401587593846,0.019446406654167747,0.019734087376153345,36.5083,-80.6154,19119.0,27030.0,,,,,,,,,,,
"Mount Pleasant, MI",,,,,,,45201.0,62070.0,Mount Pleasant,MI,35694.0,1239.0,48858,43.5966,-84.7759,0.008707314996167836,140973.83333333334,142143.0,0.04720353879493011,0.01566477086247927,Mount Pleasant,MI,0.023240707859498718,0.024643185549336755,0.025279900942230205,43.5966,-84.7759,35694.0,48858.0,,,,,,,,,,,
"Muskogee, OK",,,,,,,42450.0,64738.0,Muskogee,OK,39789.0,331.0,74403,35.7431,-95.3568,0.024689495650424886,79820.91666666667,81512.0,0.025800600410651464,0.007599376510215802,Muskogee,OK,0.02468835935810021,0.026065528754625644,0.026903482783674267,35.7431,-95.3568,39789.0,74403.0,,,,,,,,,,,
"Nacogdoches, TX",,,,,,,47572.0,62423.0,Nacogdoches,TX,34420.0,460.0,75962,31.6134,-94.6528,0.004709332747627526,154839.16666666666,155528.0,0.04357413470508642,0.009410238326114715,Nacogdoches,TX,0.02683809773397483,0.028252638426797594,0.02898340912125885,31.6134,-94.6528,34420.0,75962.0,,,,,,,,,,,
"New Castle, PA",,,,,,,50547.0,68125.0,New Castle,PA,38930.0,1004.0,16102,40.9956,-80.3459,0.0020015102304467014,109795.08333333333,110137.0,0.028438125383109192,0.01340567254524535,New Castle,PA,0.01776304996342626,0.018666430203943873,0.01904577691220455,40.9956,-80.3459,38930.0,16102.0,,,,,,,,,,,
"New Philadelphia, OH",,,,,,,53616.0,66584.0,New Philadelphia,OH,46698.0,818.0,44663,40.486,-81.4402,-0.036688453816776656,132141.0,127633.0,0.02463998771745768,0.021164277473920586,New Philadelphia,OH,-0.0014876311321287972,-0.0016615170739515686,-0.0012650582004295474,40.486,-81.4402,46698.0,44663.0,,,,,,,,,,,
"North Wilkesboro, NC",,,,,,,43290.0,59466.0,North Wilkesboro,NC,18066.0,244.0,28659,36.1728,-81.139,0.01818913199363381,114696.33333333333,116434.0,0.04266855531685154,0.016656639489931496,North Wilkesboro,NC,0.026543039156706083,0.028224484440834138,0.029151102257234607,36.1728,-81.139,18066.0,28659.0,,,,,,,,,,,
"Oak Harbor, WA",,,,,,,72066.0,90484.0,Oak Harbor,WA,35228.0,943.0,98277,48.2965,-122.6333,0.05927162388688889,429082.3333333333,449289.0,0.06466614801142967,0.026251545046747593,Oak Harbor,WA,0.044595159538510336,0.04737534678068567,0.0492087721018466,48.2965,-122.6333,35228.0,98277.0,,,,,,,,,,,
"Ogdensburg, NY",,,,,,,52108.0,68320.0,Ogdensburg,NY,10638.0,813.0,13669,44.7088,-75.4717,0.0008062281121665738,79305.5,79446.0,0.05737747269940052,0.020236270644384654,Ogdensburg,NY,0.02325292048873417,0.02411955929428156,0.024969715456806263,44.7088,-75.4717,10638.0,13669.0,,,,,,,,,,,
"Olean, NY",,,,,,,50912.0,64706.0,Olean,NY,20755.0,879.0,14760,42.0819,-78.4321,0.021241319653026336,83568.58333333333,85002.0,0.06106103559777587,0.02516069006329244,Olean,NY,0.017700552046648218,0.01840893964349077,0.01901046922988625,42.0819,-78.4321,20755.0,14760.0,,,,,,,,,,,
"Opelousas, LA",,,,,,,38681.0,53665.0,Opelousas,LA,24423.0,775.0,70570,30.528,-92.0851,-0.009114019904803095,73750.5,73278.0,0.02001931060299711,0.017188666008202753,Opelousas,LA,0.02577735701855444,0.02779857372031169,0.028532196354007056,30.528000000000002,-92.0851,24423.0,70570.0,,,,,,,,,,,
"Orangeburg, SC",,,,,,,37701.0,52664.0,Orangeburg,SC,30365.0,542.0,29118,33.4928,-80.867,-0.002247214719783952,94916.66666666667,94571.0,0.024759919698002397,0.012505576861618857,Orangeburg,SC,0.016011219326402367,0.01679891192019478,0.01714887823903255,33.4928,-80.867,30365.0,29118.0,,,,,,,,,,,
"Ottawa, IL",,,,,,,58980.0,72171.0,Ottawa,IL,19839.0,545.0,61350,41.3532,-88.8306,-0.015365083781880173,113740.75,113234.0,0.013435633070092878,0.015146832710756203,Ottawa,IL,-1.950175453013792e-06,-0.0002277623064698142,-0.00022293892302749366,41.3532,-88.8306,19839.0,61350.0,,,,,,,,,,,
"Paducah, KY",,,,,,,48856.0,66761.0,Paducah,KY,48481.0,475.0,42003,37.0711,-88.6436,0.0007324985175625187,114416.33333333333,114760.0,0.02909488041785302,0.012672735129349563,Paducah,KY,0.021675076960641082,0.02263873743675027,0.023539178666060145,37.0711,-88.6436,48481.0,42003.0,,,,,,,,,,,
"Palatka, FL",,,,,,,42899.0,54394.0,Palatka,FL,23738.0,413.0,32177,29.6493,-81.6705,0.06912523139507432,132972.0,140343.0,0.08194577929465896,0.03045015338647653,Palatka,FL,0.049609961170248296,0.052087486696206886,0.053737814813987095,29.6493,-81.6705,23738.0,32177.0,,,,,,,,,,,
"Pinehurst, NC",,,,,,,62469.0,82882.0,Pinehurst,NC,45935.0,384.0,28374,35.1922,-79.4684,0.03678801346361227,246373.5,253814.0,0.02978857670755719,0.012868373789611266,,,,,,,,,,,,,,,,,,,,
"Plattsburgh, NY",,,,,,,60198.0,81738.0,Plattsburgh,NY,28740.0,1495.0,12901,44.6951,-73.4563,0.0202481769800118,146849.91666666666,149146.0,0.03582480265853327,0.01813815613191538,Plattsburgh,NY,0.02142716037482173,0.02112933539905204,0.021714851363478168,44.6951,-73.4563,28740.0,12901.0,,,,,,,,,,,
"Port Angeles, WA",,,,,,,57126.0,68019.0,Port Angeles,WA,24293.0,729.0,98363,48.1142,-123.4565,0.047422585744363976,308598.0833333333,319378.0,0.07091410747084548,0.026119107086296892,Port Angeles,WA,0.045645124311660464,0.0482418109219176,0.04935286498178315,48.1142,-123.4565,24293.0,98363.0,,,,,,,,,,,
"Port St. Lucie, FL",,,,,,,62608.0,86108.0,Port St. Lucie,FL,461152.0,653.0,34986,27.2796,-80.3883,0.0386802030456852,248317.25,255775.0,0.08630355937713752,0.037426024093863516,Port St. Lucie,FL,0.03577828396614269,0.03731522439415014,0.0387096839950396,27.2796,-80.3883,461152.0,34986.0,0.032608695652173836,19227.0,1602.25,1667.3333333333333,20008.0,1710.0,0.060350419943767886,0.010803962542644761,0.3071013289036545,0.22328935755098248,0.08022676180236536
"Portsmouth, OH",,,,,,,45571.0,60213.0,Portsmouth,OH,36111.0,725.0,45662,38.7539,-82.9446,0.007243509024404959,83461.33333333333,83989.0,0.036307972937609234,0.02086575145744013,Portsmouth,OH,0.02061405966787411,0.02177996847312591,0.02258459518655731,38.7539,-82.9446,36111.0,45662.0,,,,,,,,,,,
"Pottsville, PA",,,,,,,56295.0,68557.0,Pottsville,PA,40685.0,1248.0,17901,40.6798,-76.2092,0.03988948572919271,85045.25,87697.0,0.025249928229345464,0.015915989608667785,Pottsville,PA,0.013499357957068359,0.015120386575423694,0.015547243616279129,40.6798,-76.2092,40685.0,17901.0,,,,,,,,,,,
"Quincy, IL",,,,,,,53334.0,68470.0,Quincy,IL,44466.0,981.0,62301,39.9335,-91.3799,-0.00043884956399486974,122975.25,122995.0,0.034716132173514325,0.014740595710384025,Quincy,IL,0.02057548317758151,0.022249619663055283,0.022832032201457908,39.9335,-91.3799,44466.0,62301.0,,,,,,,,,,,
"Red Bluff, CA",,,,,,,53475.0,70306.0,Red Bluff,CA,19039.0,742.0,96080,40.1735,-122.2413,0.03747921699362444,237980.5,245230.0,0.0522904172840859,0.026287676046305816,Red Bluff,CA,0.008573007034896829,0.009571721972559066,0.00946896830938915,40.1735,-122.2413,19039.0,96080.0,,,,,,,,,,,
"Richmond, IN",,,,,,,47944.0,61176.0,Richmond,IN,42373.0,568.0,47374,39.8318,-84.8905,-0.0021351625525336537,103477.33333333333,103284.0,0.021248932235305773,0.008737101507242525,Richmond,IN,0.00961138462182265,0.010241274981455328,0.010611140396546759,39.8318,-84.8905,42373.0,47374.0,,,,,,,,,,,
"Richmond, KY",,,,,,,47540.0,65179.0,Richmond,KY,40972.0,686.0,40475,37.7306,-84.2926,0.0232584104598208,171203.83333333334,174133.0,0.029617846232156797,0.010061063226026182,Richmond,KY,0.029294510564766618,0.031112059794385468,0.031955819498557865,37.7306,-84.2926,40972.0,40475.0,,,,,,,,,,,
"Roanoke Rapids, NC",,,,,,,41044.0,54413.0,Roanoke Rapids,NC,22225.0,557.0,27870,36.4452,-77.6491,0.015209068835560391,67468.91666666667,68152.0,0.026031532023157222,0.01459101196944282,Roanoke Rapids,NC,0.021693218611472442,0.02302951918140761,0.023253870069673388,36.4452,-77.6491,22225.0,27870.0,,,,,,,,,,,
"Roseburg, OR",,,,,,,48585.0,63462.0,Roseburg,OR,46228.0,843.0,97470,43.2232,-123.3518,0.049841487727555034,216934.66666666666,224854.0,0.07157087020092323,0.021819743876730992,Roseburg,OR,0.03720114429329335,0.04039581369384071,0.041467373965633714,43.2232,-123.3518,46228.0,97470.0,,,,,,,,,,,
"Roswell, NM",,,,,,,42003.0,58875.0,Roswell,NM,48889.0,617.0,88203,33.373,-104.5294,0.025812969020588827,104638.0,106623.0,0.044601969936866936,0.012329414860976868,Roswell,NM,0.030881219301616136,0.03233054244562972,0.03326134447949913,33.373000000000005,-104.5294,48889.0,88203.0,,,,,,,,,,,
"Russellville, AR",,,,,,,44382.0,67082.0,Russellville,AR,34205.0,397.0,72802,35.2763,-93.1383,0.014143530644316504,118519.91666666667,120032.0,0.033995829192115634,0.007823326568836204,Russellville,AR,0.02875279136046749,0.030104620344935332,0.031011877609481212,35.2763,-93.1383,34205.0,72802.0,,,,,,,,,,,
"St. Cloud, MN",,,,,,,66076.0,80156.0,St. Cloud,MN,115028.0,660.0,56304,45.5339,-94.1718,0.031668288413279955,216643.58333333334,221591.0,0.043579549875766954,0.019033549749888384,St. Cloud,MN,0.018154161645687283,0.018869404615294183,0.01942052531176075,45.5339,-94.1718,115028.0,56304.0,,,,,,,,,,,
"St. George, UT",,,,,,,63595.0,88888.0,St. George,UT,120899.0,449.0,84770,37.077,-113.577,0.05357666911225234,331069.1666666667,344646.0,0.06144386018414405,0.030352182395324577,St. George,UT,0.03478313500735819,0.037168520344437635,0.03769116733570388,37.077,-113.57700000000001,120899.0,84770.0,,,,,,,,,,,
"St. Joseph, MO",,,,,,,50425.0,64463.0,St. Joseph,MO,79161.0,656.0,64503,39.7599,-94.821,0.0356334888500327,121495.41666666667,124973.0,0.03241190888886125,0.01058412545292459,St. Joseph,MO,0.01827000779260968,0.019577538661295742,0.02041546406099948,39.7599,-94.821,79161.0,64503.0,,,,,,,,,,,
"Salem, OH",,,,,,,53542.0,63169.0,Salem,OH,17571.0,697.0,44460,40.9049,-80.8491,0.019342062256061165,104947.16666666667,106034.0,0.03707574389812596,0.010308337225883734,Salem,OH,0.021845073169344482,0.02290180526392449,0.02348468986652863,40.9049,-80.8491,17571.0,44460.0,,,,,,,,,,,
"Sandusky, OH",,,,,,,60653.0,81492.0,Sandusky,OH,46655.0,981.0,44870,41.4437,-82.7149,-0.0060450384333115,155141.58333333334,154395.0,0.04084188889286988,0.016657573738730586,Sandusky,OH,0.017783288843766787,0.01827241792061329,0.018953621532423304,41.4437,-82.7149,46655.0,44870.0,,,,,,,,,,,
"Searcy, AR",,,,,,,43399.0,61441.0,Searcy,AR,26889.0,498.0,72149,35.2418,-91.7351,-0.001070593811804299,122786.41666666667,122231.0,0.01937548215764817,0.010466792492814705,Searcy,AR,0.02209977218952308,0.023808626219437908,0.02434647041865912,35.2418,-91.7351,26889.0,72149.0,,,,,,,,,,,
"Seneca, SC",,,,,,,48204.0,74520.0,Seneca,SC,27439.0,418.0,29672,34.6815,-82.9609,0.044298049022152064,171509.16666666666,177067.0,0.039285425441038635,0.016621755996027675,Seneca,SC,0.009236600470167831,0.0100855856326183,0.010327168188429159,34.6815,-82.9609,27439.0,29672.0,,,,,,,,,,,
